step,reward_mean,kl,mean_length
3446,9.3125,0.23194727301597595,242.25
3447,4.5,0.33917665481567383,484.625
3448,5.875,0.19691818952560425,270.0
3449,10.0,0.25185176730155945,313.25
3450,10.0,0.17774419486522675,168.25
3451,5.875,0.30528196692466736,406.5
3452,10.0,0.19858454167842865,248.125
3453,10.0,0.21110625565052032,182.375
3454,9.3125,0.37210068106651306,266.75
3455,9.3125,0.14750321209430695,458.75
3456,9.46875,0.14028377830982208,234.75
3457,10.0,0.26155441999435425,327.25
3458,2.0,0.1869926005601883,696.375
3459,5.875,0.15580613911151886,326.875
3460,9.125,0.2115427553653717,303.25
3461,10.0,0.20672084391117096,197.125
3462,5.875,0.25269418954849243,320.5
3463,10.0,0.23744787275791168,135.5
3464,7.03125,0.2987738251686096,320.5
3465,10.0,0.15366370975971222,233.75
3466,4.5,0.20980408787727356,539.0
3467,10.0,0.18259774148464203,218.25
3468,6.0,0.2435377836227417,517.125
3469,7.3125,0.16114923357963562,488.375
3470,10.0,0.12771865725517273,244.375
3471,8.625,0.2679598331451416,313.125
3472,10.0,0.24884311854839325,236.125
3473,4.5,0.17829766869544983,383.625
3474,10.0,0.23789699375629425,213.875
3475,7.375,0.2510816156864166,449.375
3476,8.625,0.13096144795417786,302.125
3477,10.0,0.24596016108989716,287.25
3478,5.96875,0.1846890151500702,593.375
3479,5.375,0.10660383850336075,541.125
3480,10.0,0.17110010981559753,216.25
3481,4.9375,0.32284438610076904,413.0
3482,10.0,0.19727928936481476,332.0
3483,10.0,0.21469783782958984,314.0
3484,6.03125,0.17022031545639038,362.125
3485,10.0,0.23795700073242188,312.375
3486,4.5,0.173338383436203,160.25
3487,2.34375,0.31750717759132385,618.875
3488,10.0,0.15333113074302673,220.25
3489,10.0,0.22890138626098633,194.75
3490,2.625,0.3802941143512726,502.375
3491,3.375,0.13488322496414185,626.25
3492,4.625,0.16477733850479126,491.0
3493,3.875,0.14149096608161926,408.125
3494,9.3125,0.294285386800766,301.5
3495,10.0,0.16705183684825897,174.0
3496,10.0,0.28268963098526,240.75
3497,8.5,0.35776981711387634,424.625
3498,10.0,0.2050243765115738,145.0
3499,10.0,0.4902384579181671,254.625
3500,10.0,0.21940098702907562,147.375
3501,4.5,0.4092358946800232,353.375
3502,4.5,0.2192293107509613,378.75
3503,9.5,0.1131369024515152,284.625
3504,10.0,0.16613319516181946,282.625
3505,6.875,0.17570386826992035,281.375
3506,10.0,0.2291078120470047,448.875
3507,10.0,0.1715756505727768,274.25
3508,7.21875,0.24780291318893433,462.75
3509,5.4375,0.17758606374263763,258.0
3510,4.78125,0.2554835379123688,504.625
3511,10.0,0.1408606469631195,169.875
3512,10.0,0.40421155095100403,147.75
3513,8.6875,0.5076749920845032,460.125
3514,10.0,0.18008016049861908,300.375
3515,10.0,0.22293685376644135,204.5
3516,8.625,0.27165794372558594,356.625
3517,4.5,0.2134009152650833,379.5
3518,10.0,0.19976869225502014,205.125
3519,7.9375,0.2485044002532959,340.875
3520,8.09375,0.19629386067390442,328.0
3521,8.625,0.22333157062530518,181.75
3522,4.5,0.3595060110092163,230.75
3523,9.3125,0.3281797468662262,301.25
3524,6.0,0.17299164831638336,518.625
3525,4.6875,0.12032610177993774,371.125
3526,9.3125,0.3068530857563019,210.375
3527,10.0,0.28077900409698486,237.875
3528,10.0,0.28565970063209534,219.875
3529,6.5625,0.34352248907089233,181.375
3530,4.5,0.4215206503868103,251.125
3531,5.875,0.32110393047332764,330.5
3532,5.65625,0.22418777644634247,392.75
3533,9.3125,0.14821332693099976,240.875
3534,10.0,0.24919378757476807,259.625
3535,10.0,0.20735079050064087,178.875
3536,3.25,0.41145244240760803,451.875
3537,10.0,0.27697572112083435,283.75
3538,8.8125,0.18726131319999695,255.75
3539,8.8125,0.3423827588558197,274.75
3540,7.25,0.34104886651039124,353.25
3541,8.625,0.17190171778202057,228.125
3542,6.9375,0.20415319502353668,384.125
3543,7.78125,0.21901555359363556,307.0
3544,9.5,0.2694318890571594,373.75
3545,6.5625,0.18936093151569366,459.25
3546,5.65625,0.2046697586774826,429.5
3547,10.0,0.2591590881347656,209.75
3548,10.0,0.4146098494529724,202.625
3549,4.5625,0.2666420638561249,403.125
3550,6.0,0.23046155273914337,418.75
3551,10.0,0.22118806838989258,374.125
3552,5.9375,0.17385521531105042,596.375
3553,6.5625,0.15135237574577332,418.25
3554,4.5,0.2476833015680313,552.0
3555,8.625,0.17725615203380585,300.75
3556,8.5,0.28598684072494507,335.375
3557,3.25,0.2891490161418915,572.375
3558,8.625,0.16988174617290497,324.75
3559,4.5,0.2372780591249466,385.5
3560,3.71875,0.22929100692272186,483.875
3561,10.0,0.17694222927093506,186.875
3562,7.3125,0.2600541114807129,326.375
3563,7.5,0.16237349808216095,343.625
3564,6.6875,0.22923670709133148,510.75
3565,9.3125,0.20502468943595886,337.0
3566,8.625,0.2009018510580063,398.875
3567,7.75,0.25770923495292664,287.375
3568,9.3125,0.2565745413303375,185.0
3569,7.4375,0.43781179189682007,401.5
3570,8.625,0.23343020677566528,326.25
3571,10.0,0.1453334540128708,220.375
3572,5.1875,0.2220476269721985,343.125
3573,10.0,0.20414607226848602,214.75
3574,9.3125,0.3387199640274048,208.5
3575,4.71875,0.3967115581035614,416.375
3576,10.0,0.2184668481349945,307.0
3577,9.3125,0.22457419335842133,231.25
3578,5.1875,0.26572132110595703,349.5
3579,7.9375,0.16810420155525208,337.375
3580,2.625,0.29547375440597534,583.0
3581,7.3125,0.18681131303310394,373.375
3582,10.0,0.1670777052640915,247.125
3583,2.84375,0.3649783432483673,606.125
3584,10.0,0.1126929447054863,278.875
3585,7.25,0.1608814299106598,294.5
3586,2.6875,0.20594297349452972,638.625
3587,10.0,0.15618184208869934,209.0
3588,3.875,0.3095723092556,522.25
3589,6.6875,0.17448700964450836,520.75
3590,5.96875,0.22348128259181976,330.125
3591,8.6875,0.25697338581085205,429.25
3592,6.3125,0.16370889544487,366.0
3593,0.1875,0.16795232892036438,767.625
3594,8.6875,0.13365280628204346,450.75
3595,10.0,0.15124967694282532,267.875
3596,3.0625,0.1976473480463028,643.0
3597,9.46875,0.15599040687084198,300.375
3598,10.0,0.2288963943719864,229.625
3599,10.0,0.15240585803985596,301.75
3600,4.34375,0.22600694000720978,497.25
3601,5.0,0.1618971973657608,236.625
3602,10.0,0.3176114559173584,223.75
3603,3.375,0.43803778290748596,651.5
3604,10.0,0.1382642686367035,264.625
3605,10.0,0.2743529975414276,174.125
3606,5.03125,0.3586123287677765,334.875
3607,3.875,0.16123054921627045,422.25
3608,4.5,0.2199171930551529,355.875
3609,8.6875,0.1920061856508255,351.5
3610,8.625,0.1678420454263687,326.75
3611,10.0,0.30851179361343384,181.5
3612,10.0,0.4801177978515625,348.625
3613,10.0,0.320972204208374,213.625
3614,10.0,0.3442695438861847,187.25
3615,10.0,0.3335956931114197,247.25
3616,10.0,0.23585441708564758,317.25
3617,5.1875,0.23624323308467865,408.125
3618,2.0625,0.20988549292087555,680.375
3619,7.25,0.17898423969745636,315.625
3620,9.3125,0.2280581295490265,225.5
3621,10.0,0.2566581964492798,397.875
3622,6.09375,0.1959167867898941,494.875
3623,4.5,0.16190402209758759,238.625
3624,10.0,0.27938830852508545,204.875
3625,4.5625,0.4121871590614319,367.75
3626,9.46875,0.28527161478996277,435.625
3627,2.625,0.13209640979766846,550.75
3628,5.1875,0.18355587124824524,258.625
3629,10.0,0.19048339128494263,255.375
3630,-0.5,0.21893130242824554,768.0
3631,10.0,0.11708861589431763,176.75
3632,5.8125,0.38476985692977905,339.875
3633,10.0,0.23426133394241333,211.0
3634,8.6875,0.2590884566307068,330.0
3635,7.25,0.20009088516235352,317.875
3636,2.625,0.29763346910476685,618.0
3637,10.0,0.1442667841911316,259.125
3638,10.0,0.12216119468212128,287.625
3639,7.9375,0.27474698424339294,379.5
3640,4.65625,0.1882016807794571,570.75
3641,9.3125,0.14170502126216888,300.5
3642,10.0,0.18542583286762238,231.625
3643,10.0,0.3216255307197571,207.75
3644,10.0,0.4344762861728668,351.125
3645,6.625,0.21960988640785217,494.375
3646,4.8125,0.12075264751911163,350.75
3647,10.0,0.22867152094841003,224.125
3648,5.1875,0.4046570360660553,453.875
3649,10.0,0.22989587485790253,452.625
3650,9.3125,0.13751687109470367,207.5
3651,10.0,0.243487149477005,399.0
3652,10.0,0.19753418862819672,190.625
3653,9.3125,0.2688213288784027,274.625
3654,8.125,0.2793031632900238,359.625
3655,10.0,0.2328433394432068,299.625
3656,1.5,0.15933822095394135,576.5
3657,10.0,0.16527283191680908,377.75
3658,7.0,0.20439863204956055,273.75
3659,10.0,0.2125016152858734,511.375
3660,10.0,0.0953562930226326,196.875
3661,10.0,0.31242635846138,394.0
3662,10.0,0.20004573464393616,277.25
3663,4.65625,0.22041042149066925,326.375
3664,7.3125,0.15307126939296722,398.25
3665,4.5,0.1623689830303192,299.875
3666,9.3125,0.24483858048915863,231.25
3667,10.0,0.22956840693950653,191.625
3668,7.40625,0.31932613253593445,327.875
3669,6.875,0.2168697863817215,269.125
3670,9.5,0.3979552984237671,434.375
3671,9.46875,0.20095323026180267,390.125
3672,7.9375,0.17659991979599,359.375
3673,1.15625,0.25540128350257874,672.25
3674,5.875,0.1166728213429451,228.0
3675,7.9375,0.3214549422264099,212.375
3676,10.0,0.2550746500492096,184.75
3677,5.1875,0.23183879256248474,237.875
3678,6.78125,0.2889859974384308,327.25
3679,6.5625,0.24566718935966492,379.5
3680,10.0,0.19559451937675476,311.25
3681,10.0,0.23106886446475983,184.25
3682,6.0,0.2263464331626892,472.875
3683,10.0,0.19987668097019196,265.75
3684,10.0,0.26918625831604004,177.5
3685,10.0,0.27815043926239014,234.75
3686,8.6875,0.3117011487483978,319.0
3687,9.3125,0.1905221939086914,219.625
3688,8.625,0.18823999166488647,454.875
3689,10.0,0.22418281435966492,241.125
3690,5.875,0.16129513084888458,358.375
3691,10.0,0.32304930686950684,255.375
3692,10.0,0.22346864640712738,169.875
3693,9.5,0.427048921585083,327.25
3694,3.9375,0.19763079285621643,501.625
3695,10.0,0.22015486657619476,274.625
3696,10.0,0.27712923288345337,260.875
3697,9.0,0.1508374661207199,299.75
3698,10.0,0.1953231692314148,186.75
3699,7.25,0.44866031408309937,369.125
3700,9.0,0.3094411790370941,214.375
3701,10.0,0.341827392578125,253.375
3702,5.5625,0.31912779808044434,451.5
3703,10.0,0.2400933802127838,268.625
3704,4.5,0.23310819268226624,231.0
3705,3.375,0.2870978116989136,685.25
3706,6.5625,0.15032576024532318,334.5
3707,10.0,0.17373009026050568,311.75
3708,8.625,0.19882088899612427,395.125
3709,5.5,0.19921749830245972,383.625
3710,8.0,0.2868325114250183,324.375
3711,10.0,0.24974870681762695,267.875
3712,5.9375,0.14955955743789673,310.5
3713,8.8125,0.19031040370464325,190.125
3714,4.875,0.6407470107078552,540.875
3715,9.3125,0.1851281374692917,270.5
3716,8.78125,0.3623371422290802,375.125
3717,9.3125,0.22860239446163177,161.375
3718,10.0,0.2787381112575531,291.125
3719,9.3125,0.19215069711208344,239.75
3720,6.59375,0.35854870080947876,247.0
3721,6.5,0.220563143491745,352.625
3722,4.6875,0.27938470244407654,353.75
3723,6.5625,0.2600591778755188,369.0
3724,10.0,0.208084374666214,159.375
3725,4.5625,0.153203085064888,319.875
3726,3.46875,0.2813010513782501,649.375
3727,10.0,0.14646144211292267,243.125
3728,10.0,0.4640682339668274,263.125
3729,8.6875,0.23744270205497742,362.375
3730,7.9375,0.23036664724349976,354.875
3731,3.3125,0.20862111449241638,576.0
3732,8.09375,0.15362221002578735,331.875
3733,10.0,0.19044090807437897,294.875
3734,10.0,0.2626645565032959,179.875
3735,5.375,0.4326340854167938,451.0
3736,5.1875,0.24131183326244354,311.875
3737,9.3125,0.22206470370292664,207.75
3738,6.1875,0.3018520474433899,399.625
3739,4.34375,0.17842836678028107,336.75
3740,9.3125,0.27515631914138794,490.625
3741,9.3125,0.0909469723701477,230.75
3742,5.1875,0.31260451674461365,414.5
3743,9.3125,0.23481251299381256,313.125
3744,4.5,0.30648940801620483,331.875
3745,10.0,0.3571772575378418,279.5
3746,6.0625,0.20823901891708374,302.75
3747,7.25,0.27707594633102417,351.0
3748,9.3125,0.2322351336479187,218.75
3749,7.25,0.2846048176288605,496.125
3750,8.625,0.16128845512866974,449.75
3751,10.0,0.14589664340019226,244.125
3752,8.625,0.22991925477981567,246.625
3753,10.0,0.43710586428642273,336.0
3754,7.9375,0.1960446983575821,326.25
3755,4.5,0.2965773940086365,401.0
3756,10.0,0.15311668813228607,434.0
3757,10.0,0.13410736620426178,204.375
3758,6.40625,0.1326993703842163,362.375
3759,6.0625,0.2493360936641693,448.125
3760,7.625,0.18673986196517944,304.375
3761,8.75,0.20876289904117584,439.875
3762,7.3125,0.20083856582641602,369.5
3763,10.0,0.13833631575107574,194.875
3764,3.875,0.28622907400131226,364.625
3765,4.5,0.1997663974761963,271.625
3766,10.0,0.2894894480705261,353.75
3767,3.875,0.1637665331363678,430.75
3768,8.625,0.17925840616226196,201.25
3769,2.9375,0.26756012439727783,606.5
3770,10.0,0.15917012095451355,228.875
3771,5.5,0.28927332162857056,321.375
3772,10.0,0.2035767287015915,163.75
3773,9.3125,0.3566456139087677,328.125
3774,7.9375,0.24063315987586975,214.0
3775,3.5625,0.4153570234775543,564.625
3776,10.0,0.12366736680269241,333.625
3777,5.1875,0.17751836776733398,361.375
3778,5.1875,0.3425096869468689,435.375
3779,4.3125,0.17453807592391968,282.375
3780,10.0,0.2896405756473541,390.5
3781,7.9375,0.1386050283908844,341.75
3782,10.0,0.21375668048858643,270.625
3783,8.625,0.18893477320671082,241.25
3784,8.625,0.23958122730255127,238.5
3785,0.75,0.32216235995292664,725.5
3786,7.5625,0.09072501212358475,306.75
3787,6.5625,0.2598079741001129,308.75
3788,5.3125,0.3031710684299469,502.625
3789,8.625,0.19788150489330292,305.125
3790,10.0,0.22284917533397675,270.25
3791,5.1875,0.19531191885471344,308.5
3792,5.25,0.3193759024143219,467.75
3793,5.1875,0.18724386394023895,202.0
3794,8.5,0.32392436265945435,306.5
3795,7.25,0.23810765147209167,286.875
3796,10.0,0.15867748856544495,189.0
3797,10.0,0.21247513592243195,211.125
3798,9.3125,0.16345401108264923,235.875
3799,10.0,0.322814017534256,197.5
3800,10.0,0.3326911926269531,281.75
3801,3.375,0.15184545516967773,606.875
3802,10.0,0.10685285925865173,274.25
3803,10.0,0.25912943482398987,251.0
3804,8.625,0.1600426584482193,187.5
3805,10.0,0.29470476508140564,446.625
3806,4.65625,0.1485683172941208,376.875
3807,9.3125,0.17276929318904877,229.5
3808,4.71875,0.2974298894405365,268.875
3809,5.34375,0.2882075607776642,372.75
3810,8.625,0.24903574585914612,292.0
3811,10.0,0.2779202163219452,236.25
3812,7.9375,0.1995781511068344,326.75
3813,7.9375,0.1718786507844925,283.375
3814,10.0,0.24001002311706543,240.125
3815,4.5,0.09396179765462875,331.875
3816,8.625,0.12549220025539398,195.875
3817,8.625,0.37940242886543274,321.25
3818,3.9375,0.23849651217460632,407.25
3819,10.0,0.2087716907262802,254.0
3820,7.25,0.24169385433197021,401.375
3821,9.3125,0.20893427729606628,261.5
3822,8.8125,0.18441225588321686,281.25
3823,10.0,0.31881460547447205,321.875
3824,9.3125,0.08255195617675781,390.5
3825,4.5,0.11854910105466843,283.25
3826,10.0,0.2865946590900421,264.375
3827,5.0,0.2969825267791748,306.75
3828,10.0,0.24152162671089172,231.375
3829,9.3125,0.1652757227420807,288.625
3830,4.5,0.20933489501476288,379.0
3831,8.15625,0.22333697974681854,349.875
3832,3.6875,0.20448662340641022,578.375
3833,8.625,0.13982023298740387,368.875
3834,10.0,0.23929040133953094,266.875
3835,6.5,0.12798874080181122,472.375
3836,9.3125,0.1341550350189209,308.5
3837,7.25,0.21755920350551605,190.0
3838,10.0,0.3301137089729309,198.75
3839,7.4375,0.3314010202884674,467.625
3840,9.3125,0.22398701310157776,319.75
3841,7.25,0.3193035125732422,399.5
3842,5.71875,0.2229941487312317,268.625
3843,9.3125,0.34406808018684387,314.5
3844,10.0,0.12963928282260895,168.375
3845,5.0,0.4483783543109894,231.125
3846,8.9375,0.2838009297847748,232.375
3847,7.5625,0.4263640344142914,234.5
3848,7.4375,0.23852907121181488,418.25
3849,4.5,0.19880664348602295,573.25
3850,10.0,0.2035999298095703,375.0
3851,3.25,0.2021549493074417,662.875
3852,5.46875,0.1548740565776825,432.875
3853,6.5625,0.16001714766025543,254.125
3854,4.8125,0.33525535464286804,467.125
3855,8.625,0.16885536909103394,324.625
3856,8.8125,0.18422934412956238,271.0
3857,3.40625,0.22985796630382538,481.75
3858,10.0,0.17514047026634216,427.625
3859,10.0,0.15821610391139984,246.0
3860,10.0,0.2304507941007614,161.75
3861,3.875,0.18828515708446503,542.25
3862,10.0,0.18313148617744446,243.625
3863,6.71875,0.282851904630661,462.5
3864,5.0,0.2121889591217041,332.75
3865,10.0,0.2385256141424179,140.625
3866,5.25,0.3828771412372589,385.25
3867,8.625,0.19918367266654968,261.125
3868,9.5,0.274386465549469,248.625
3869,8.40625,0.32439157366752625,293.0
3870,4.5,0.2988009452819824,352.125
3871,8.78125,0.27800706028938293,349.625
3872,9.3125,0.09428611397743225,375.75
3873,10.0,0.2314976155757904,283.375
3874,10.0,0.17084261775016785,181.0
3875,9.3125,0.2519364058971405,343.875
3876,10.0,0.1998579055070877,326.625
3877,2.0,0.25600379705429077,672.0
3878,6.5625,0.1408492773771286,298.0
3879,10.0,0.1285145878791809,265.75
3880,8.40625,0.16865840554237366,310.375
3881,7.625,0.23125770688056946,505.0
3882,10.0,0.1486009657382965,226.625
3883,5.875,0.28266942501068115,220.5
3884,10.0,0.37403786182403564,221.0
3885,6.5625,0.23591770231723785,297.625
3886,10.0,0.23065508902072906,194.75
3887,10.0,0.14938268065452576,216.375
3888,7.25,0.17093805968761444,289.25
3889,8.0,0.2077418714761734,535.875
3890,10.0,0.16730204224586487,206.625
3891,4.8125,0.34607967734336853,369.625
3892,8.0,0.21858228743076324,295.25
3893,1.375,0.30507996678352356,674.25
3894,10.0,0.145087331533432,285.625
3895,7.125,0.16779962182044983,295.25
3896,7.71875,0.3544730246067047,303.625
3897,5.0,0.19243909418582916,295.5
3898,4.65625,0.360171914100647,409.375
3899,9.3125,0.2107330858707428,320.375
3900,9.3125,0.20832018554210663,219.0
3901,5.375,0.30225861072540283,617.125
3902,5.28125,0.11516639590263367,282.25
3903,4.625,0.20084835588932037,603.0
3904,10.0,0.14377273619174957,450.25
3905,8.0,0.15678317844867706,363.625
3906,10.0,0.21663764119148254,196.25
3907,3.9375,0.2755056619644165,451.0
3908,8.6875,0.09549541026353836,286.875
3909,10.0,0.18131035566329956,384.25
3910,5.375,0.2905450463294983,516.125
3911,9.5,0.20364266633987427,417.875
3912,9.3125,0.22102861106395721,254.875
3913,7.9375,0.37040823698043823,234.375
3914,10.0,0.25919482111930847,241.25
3915,10.0,0.21741880476474762,215.0
3916,10.0,0.15969182550907135,222.75
3917,4.28125,0.27256691455841064,506.75
3918,10.0,0.16810183227062225,264.25
3919,10.0,0.09975885599851608,213.375
3920,8.6875,0.4121435582637787,365.875
3921,6.5625,0.19866769015789032,288.25
